input_text,target_text
17/6/2030 giờ 17:41:53,2030-06-17
27_12_2007,2007-12-27
1993-10-11T01:47:31+07:00,1993-10-11
20270221085235,2027-02-21
19901124073604072349,1990-11-24
29/5/2000 giờ 3:57:14,2000-05-29
23 tháng 5 năm 2031,2031-05-23
1264698000000000000,2010-01-29
1/14-1999,1999-07-01
2024-06-16T09:03:56.070524768Z,2024-06-16
1858438800000,2028-11-22
5/2-2016,2016-01-05
14-9-2013,2013-09-14
1994-07-07T15:03:45.739740Z,1994-07-07
32-9-2007,2007-09-16
Event at 2007-03-03T5:41:32,2007-03-03
1991-02-19T23:36:25+3,1991-02-19
19900608112408234947210,1990-06-08
21-12-2034,2034-12-21
2035/3/1T15342,2035-03-01
20290514140859,2029-05-14
1824138000000,2027-10-22
03.22.2005,2005-03-22
20001205060704122,2000-12-05
20141224110515496351682,2014-12-24
1632330000,2021-09-23
2011_11_05T22_17_8Z,2011-11-05
Sự kiện diễn ra vào 26/8/2032 4:20,2032-08-26
30/2-1995,1995-01-30
2068218000000000,2035-07-17
Sự kiện diễn ra vào 2/4/2035 17:23,2035-04-02
22 tháng 5 năm 2007,2007-05-22
"January 7, 1992",1992-01-07
12-9-2015,2015-09-06
Event at 2003-08-08T11:18:9,2003-08-08
The system recorded 20210105062321,2021-01-05
Event at 1991-08-30T11:28:9,1991-08-30
2006355600000000,2033-07-31
26 Mar 2024,2024-03-26
20070609053823946,2007-06-09
2033-11-24T17:44:48.901Z,2033-11-24
The system recorded 19921012112305,1992-10-12
2027-04-19T05:32:39+2500,2027-04-19
52-5-2020,2020-05-26
2032-05-03T20:34:04.964523Z,2032-05-03
1079542800000,2004-03-18
34-6-2006,2006-06-17
19941206130953389,1994-12-06
2026-03-25T20:59:56+2500,2026-03-25
11_6_2021,2021-06-11
15 tháng 3 năm 2017,2017-03-15
54-1-2000,2000-01-27
1640106000000,2021-12-22
2034_01_05T10_25_7-0330,2034-01-05
1788368400,2026-09-03
ngày 4 tháng 8 năm 2001,2001-08-04
790448400000,1995-01-19
Sự kiện diễn ra vào 27/5/2016 12:58,2016-05-27
17-7-2022,2022-07-17
Sự kiện diễn ra vào 12/6/2013 5:50,2013-06-12
ngày 25 tháng 7 năm 2030,2030-07-25
20040601120224096276333,2004-06-01
"27th of September, 1993",1993-09-27
1440090000000000000,2015-08-21
19960117172840,1996-01-17
1998|10|02,1998-10-02
14_3_2006,2006-03-14
2024-07-17T10:19:15.307285Z,2024-07-17
2017-11-03T22:27:39.688095740Z,2017-11-03
The system recorded 20250215124323,2025-02-15
971974800000,2000-10-20
20220220123541,2022-02-20
9 tháng 8 năm 2006,2006-08-09
1100797200,2004-11-19
"August 6, 2034",2034-08-06
1994-05-19T14:16:09+2500,1994-05-19
984157200000000,2001-03-10
19981205155336186523,1998-12-05
1999-09-20T13:27:04+2500,1999-09-20
23 Sep 2031,2031-09-23
"August 22, 2025",2025-08-22
2027/7/8T153818,2027-07-08
1993|05|29,1993-05-29
"24th of July, 2013",2013-07-24
ngày 6 tháng 6 năm 1994,1994-06-06
2017-08-24T02:37:00.557930Z,2017-08-24
4 10 2015,2015-10-04
Sự kiện diễn ra vào 28/7/2012 20:25,2012-07-28
Event at 2022-09-09T22:32:39,2022-09-09
"23th of January, 2007",2007-01-23
4-9-2033,2033-09-02
1997-06-18T08:17:33Z+3,1997-06-18
28 tháng 8 năm 1991,1991-08-28
3 tháng 3 năm 1993,1993-03-03
2014_05_21,2014-05-21
2004.08.12,2004-08-12
Ngày 15-7-1998,1998-07-15
13-11-2010,2010-11-13
2026.05.24,2026-05-24
22-7-2023,2023-07-22
2027_10_09T10_7_22+2500,2027-10-09
1997-12-20T04:13:44.684724Z,1997-12-20
20010813094845249796052,2001-08-13
22.10.03,2003-10-22
1991-02-12T21:35:35+2500,1991-02-12
2000-09-13T15:40:48+2500,2000-09-13
1105376400000000000,2005-01-11
634842000000000000,1990-02-13
659984400,1990-12-01
20040104050032374270,2004-01-04
ngày 6 tháng 8 năm 2022,2022-08-06
1947862800,2031-09-23
2010-03-06T21:04:10.481591Z,2010-03-06
29 tháng 7 năm 1990,1990-07-29
"3rd of October, 2006",2006-10-03
The system recorded 20310910002410,2031-09-10
1994-11-02T21:39:35+08,1994-11-02
23 06 11,2011-06-23
20160403155620505865,2016-04-03
1.4.2000T13-20-22,2000-04-01
20051222214826750902564,2005-12-22
11.10.2006T22-34-56,2006-10-11
2000_05_25T23_56_34+3,2000-05-25
20130131100258618988,2013-01-31
"August 15, 2034",2034-08-15
745261200,1993-08-14
20160321131000655,2016-03-21
34-2-2025,2025-02-17
"November 17, 2005",2005-11-17
"March 29, 1996",1996-03-29
1203267600000000,2008-02-18
4/12/2030 giờ 3:0:23,2030-12-04
20 02 03,2003-02-20
1992-05-11T16:26:16.303Z,1992-05-11
16.5.2008T4-20-40,2008-05-16
6/11/1992 giờ 4:47:24,1992-11-06
20280814233657201671,2028-08-14
2000-03-23T19:47:49,2000-03-23
2058109200000000,2035-03-22
Sự kiện diễn ra vào 4/9/2023 13:20,2023-09-04
27_5_2001,2001-05-27
2026-05-18T09:31:46.706802231Z,2026-05-18
670179600,1991-03-29
ngày 19 tháng 2 năm 1994,1994-02-19
ngày 28 tháng 4 năm 2028,2028-04-28
19951006074539457303336,1995-10-06
Event at 2026-04-20T6:59:43,2026-04-20
2020/10/17T63428,2020-10-17
Event at 2032-04-01T9:11:42,2032-04-01
1067792400000,2003-11-03
2032_11_27T4_32_48+07:00,2032-11-27
07/28/2033,2033-07-28
2014-09-21T01:31:06+2500,2014-09-21
1539709200000,2018-10-17
1992/6/6T20848,1992-06-06
1998/2/8T54645,1998-02-08
2003-06-06T11:43:17+2500,2003-06-06
2021_10_06T8_34_6-0330,2021-10-06
The system recorded 20230216082653,2023-02-16
20270621061501655893227,2027-06-21
863715600000,1997-05-16
07-14-2005,2005-07-14
30/11/2023 giờ 7:9:43,2023-11-30
9/22-2001,2001-11-09
13 tháng 4 năm 2009,2009-04-13
15/11/1993 giờ 15:22:39,1993-11-15
1705338000000000000,2024-01-16
2035-10-13T11:34:55+2500,2035-10-13
14-11-35,2035-11-14
2018-08-29T18:41:02.951Z,2018-08-29
1762189200000000000,2025-11-04
2027/5/26T03448,2027-05-26
2019-09-02T00:08:08+00:00,2019-09-02
08.14.2022,2022-08-14
4.4.2034T4-54-18,2034-04-04
"5th of December, 2007",2007-12-05
20120603165153688861,2012-06-03
2001-02-16T22:20:42.939Z,2001-02-16
01-18-2001,2001-01-18
1990/1/19T223531,1990-01-19
"29th of August, 2017",2017-08-29
9-4-2013,2013-04-09
2022-07-24T05:03:04Z+3,2022-07-24
1024419600000,2002-06-19
9.2.1991T19-49-32,1991-02-09
12-12-1994,1994-12-12
10/18-2035,2035-09-10
20050320180520067944,2005-03-20
2035-11-01T05:22:49Z+3,2035-11-01
1696438800000000000,2023-10-05
13-11-2011,2011-11-13
16-11-2002,2002-11-08
2017/1/16T1195,2017-01-16
Sự kiện diễn ra vào 18/4/2017 15:31,2017-04-18
2005-11-26T02:18:25.015Z,2005-11-26
2034-11-22T11:28:26.431Z,2034-11-22
Ngày 19-2-2030,2030-02-19
1992-06-08T08:39:47.811804Z,1992-06-08
19921102211140,1992-11-02
23.2.1996,1996-02-23
21/2-2010,2010-01-21
16-6-2028,2028-06-08
The system recorded 19950107070621,1995-01-07
The system recorded 20050712222938,2005-07-12
"July 23, 2012",2012-07-23
2021-10-26T06:10:16.337841347Z,2021-10-26
2011|03|21,2011-03-21
1990-10-06T18:09:11.956Z,1990-10-06
1991-06-06T14:36:14+00:00,1991-06-06
07|10|04,2004-10-07
19941124001952402,1994-11-24
8 September 1990,1990-09-08
Sự kiện diễn ra vào 16/2/2025 11:29,2025-02-16
1998-07-09T18:32:13.941909895Z,1998-07-09
"16th of August, 2014",2014-08-16
24/8/2012 giờ 6:30:27,2012-08-24
"10th of February, 2002",2002-02-10
1361725200000,2013-02-25
1437325200000000000,2015-07-20
26 Dec 2010,2010-12-26
24|6|2021,2021-06-24
2014-06-24T04:22:38+2500,2014-06-24
Event at 2003-04-06T17:48:10,2003-04-06
20190720074714,2019-07-20
20331117183320,2033-11-17
2004|10|02,2004-10-02
Sự kiện diễn ra vào 1/6/2021 8:44,2021-06-01
11-5-2021,2021-05-11
2007 11 04,2007-11-04
20330715003139990407,2033-07-15
ngày 23 tháng 6 năm 2009,2009-06-23
17/14-2024,2024-07-17
The system recorded 20011225233542,2001-12-25
2033/7/2T42427,2033-07-02
2033-08-08T11:17:59+07:00,2033-08-08
2002-07-25T04:21:45.113675Z,2002-07-25
1999/5/3T221257,1999-05-03
ngày 8 tháng 5 năm 2024,2024-05-08
1995-10-22T07:20:43Z+3,1995-10-22
2026/10/05,2026-10-05
20050530043852,2005-05-30
1997_10_31T17_52_46-0300,1997-10-31
1996-12-23T01:17:39+2500,1996-12-23
1175101200,2007-03-29
2012/4/4T11357,2012-04-04
2008-10-15T16:15:20.029999646Z,2008-10-15
Sự kiện diễn ra vào 1/6/2032 17:32,2032-06-01
1995-11-21T06:20:16+0500,1995-11-21
1994259600,2033-03-13
28.7.2010T0-37-47,2010-07-28
"December 26, 2016",2016-12-26
21/2-2015,2015-01-21
4.2.2026T14-7-56,2026-02-04
2018-01-08T09:55:52.676318Z,2018-01-08
2026-03-18T19:46:02.207670084Z,2026-03-18
31-1-2001,2001-01-31
2029-10-11T18:33:34,2029-10-11
03/25/2022,2022-03-25
4.8.2000T14-8-38,2000-08-04
2030-10-27T21:02:04+07:00,2030-10-27
2005-07-08T10:14:47.423990Z,2005-07-08
Ngày 2-11-2027,2027-11-02
30 tháng 7 năm 2025,2025-07-30
"June 19, 2018",2018-06-19
ngày 2 tháng 11 năm 2031,2031-11-02
42-6-2012,2012-06-21
The system recorded 20100107032453,2010-01-07
993142800000,2001-06-22
2002-03-03T13:36:49.796158Z,2002-03-03
"2nd of January, 2033",2033-01-02
1554310800,2019-04-04
2010-06-08T02:21:04,2010-06-08
ngày 3 tháng 5 năm 2028,2028-05-03
2030/1/20T20719,2030-01-20
ngày 28 tháng 1 năm 2009,2009-01-28
7.5.2030T11-19-30,2030-05-07
1975510800000,2032-08-08
19980620122552385,1998-06-20
ngày 1 tháng 9 năm 2033,2033-09-01
ngày 7 tháng 4 năm 2035,2035-04-07
1994/1/4T71514,1994-01-04
"9th of November, 2034",2034-11-09
2032-06-29T06:50:04+2500,2032-06-29
22.7.2027T4-25-16,2027-07-22
1726246800,2024-09-14
13-10-1998,1998-10-13
20270219094452085547184,2027-02-19
09-04-1990,1990-09-04
10/07/2029,2029-10-07
"July 8, 1992",1992-07-08
2017/11/19T15938,2017-11-19
20-11-2009,2009-11-20
1653843600000000,2022-05-30
2011-08-04T22:04:30.831781675Z,2011-08-04
Event at 2034-02-28T14:27:36,2034-02-28
1505840400000000000,2017-09-20
20271022180921220,2027-10-22
ngày 29 tháng 4 năm 2028,2028-04-29
1320858000000000,2011-11-10
10 Apr 2010,2010-04-10
ngày 15 tháng 10 năm 2006,2006-10-15
2013-01-21T05:35:48-0300,2013-01-21
694198800000000000,1992-01-01
The system recorded 20101011041903,2010-10-11
8-10-2000,2000-10-08
2015/10/27T10917,2015-10-27
17|2|1998,1998-02-17
2027-07-02T04:06:39.141Z,2027-07-02
The system recorded 20311104202500,2031-11-04
2032_04_30T19_38_23+00:00,2032-04-30
2023-12-07T14:43:03,2023-12-07
21.2.2028T8-52-39,2028-02-21
The system recorded 20040203084315,2004-02-03
27 June 1998,1998-06-27
2019-12-22T06:38:27.596191Z,2019-12-22
2008/9/2T83723,2008-09-02
"September 17, 2015",2015-09-17
20310619080332208777258,2031-06-19
"September 21, 2009",2009-09-21
11.29.2012,2012-11-29
1995-05-30T10:07:02,1995-05-30
01-10-20,2020-10-01
2019-03-04T20:57:15+0500,2019-03-04
20291215200053186,2029-12-15
2027-05-07T16:41:29.642568Z,2027-05-07
20350108165922950768,2035-01-08
1 October 2023,2023-10-01
8-12-2012,2012-12-04
1997-10-06T05:26:58,1997-10-06
20100925002501806,2010-09-25
6-5-2013,2013-05-06
ngày 6 tháng 6 năm 2025,2025-06-06
"January 3, 1990",1990-01-03
20150920062236112,2015-09-20
2013-05-23T03:06:17,2013-05-23
1788886800000000,2026-09-09
20170915192023492960182,2017-09-15
20200724033519599753132,2020-07-24
Event at 2016-07-05T2:39:34,2016-07-05
1998-04-12T04:50:14.455Z,1998-04-12
3 tháng 8 năm 2022,2022-08-03
14 Oct 2027,2027-10-14
20010713155708427,2001-07-13
643222800000,1990-05-21
2017-11-15T20:11:00+07:00,2017-11-15
"December 28, 2032",2032-12-28
20/5/1998 giờ 11:24:43,1998-05-20
11-10-2028,2028-10-11
2032-02-07T08:36:27+2500,2032-02-07
2 tháng 1 năm 2021,2021-01-02
2030_04_16T16_28_55Z+3,2030-04-16
3 tháng 5 năm 1992,1992-05-03
21.3.2021T16-25-32,2021-03-21
Event at 2034-07-08T6:15:12,2034-07-08
2020-02-28T03:14:10+3,2020-02-28
Ngày 28-8-2011,2011-08-28
29 tháng 7 năm 2008,2008-07-29
21 January 2006,2006-01-21
915123600000,1999-01-01
01.26.2018,2018-01-26
28 tháng 3 năm 2008,2008-03-28
1-2-2013,2013-02-01
9 Jul 2024,2024-07-09
Event at 2033-04-25T11:34:15,2033-04-25
1345741200000,2012-08-24
46-5-2001,2001-05-23
Event at 2005-07-02T1:23:34,2005-07-02
1118682000000000000,2005-06-14
1779987600000000,2026-05-29
2029-02-04T23:20:37Z+3,2029-02-04
52-6-1995,1995-06-26
1996-01-21T12:59:28.919Z,1996-01-21
2026-11-12T11:35:38.382119Z,2026-11-12
16|3|1999,1999-03-16
Ngày 14-6-2029,2029-06-14
19 Dec 2005,2005-12-19
4/11/2009 giờ 11:27:52,2009-11-04
Sự kiện diễn ra vào 27/9/2004 10:38,2004-09-27
29/10/2028 giờ 19:0:40,2028-10-29
"April 17, 2017",2017-04-17
9 tháng 2 năm 2001,2001-02-09
20190514102954887169,2019-05-14
8.10.1997T11-55-41,1997-10-08
12 3 2005,2005-03-12
26 October 2034,2034-10-26
2026/6/1T151849,2026-06-01
20260529040156955789,2026-05-29
13 Apr 2000,2000-04-13
17-12-1993,1993-12-17
20180503045357200974,2018-05-03
1993-12-24T03:41:29Z,1993-12-24
2006-08-17T19:54:34+2500,2006-08-17
19940522173456,1994-05-22
ngày 4 tháng 12 năm 2005,2005-12-04
15-5-2015,2015-05-15
2027/9/1T17476,2027-09-01
4/8/2026 giờ 3:1:27,2026-08-04
19930517055221,1993-05-17
27 01 92,1992-01-27
"September 10, 2027",2027-09-10
2027_09_17T11_54_58+0500,2027-09-17
888426000000,1998-02-26
8 4 1995,1995-04-08
24 Apr 1993,1993-04-24
16-5-1992,1992-05-08
"29th of October, 2024",2024-10-29
ngày 24 tháng 2 năm 2021,2021-02-24
9 8 2004,2004-08-09
11|09|2026,2026-11-09
22/4/2009 giờ 6:14:29,2009-04-22
10/12/2020 giờ 20:50:43,2020-12-10
Sự kiện diễn ra vào 1/10/2009 12:28,2009-10-01
1395939600000,2014-03-28
2017/3/30T52526,2017-03-30
16/14-1997,1997-07-16
2024-08-29T22:28:11+2500,2024-08-29
1621616400000000,2021-05-22
1997-07-19T01:53:38.150927Z,1997-07-19
20200924071105337,2020-09-24
26/10-2027,2027-05-26
ngày 6 tháng 6 năm 2027,2027-06-06
1991-08-02T17:40:22Z+3,1991-08-02
2010.04.13,2010-04-13
Ngày 19-1-2013,2013-01-19
Sự kiện diễn ra vào 17/1/2020 14:38,2020-01-17
Sự kiện diễn ra vào 18/1/1999 10:10,1999-01-18
14.10.2031T15-35-32,2031-10-14
11 Jul 1997,1997-07-11
1454346000,2016-02-02
20110523211804516,2011-05-23
"19th of September, 2035",2035-09-19
58-8-2025,2025-08-29
Event at 2033-09-01T13:46:5,2033-09-01
1625072400000000,2021-07-01
Sự kiện diễn ra vào 22/11/2033 10:27,2033-11-22
"13th of June, 2003",2003-06-13
6/16-2034,2034-08-06
1974387600000,2032-07-26
1687021200000,2023-06-18
1109696400,2005-03-02
1356886800,2012-12-31
10/10-2023,2023-05-10
28 tháng 4 năm 2002,2002-04-28
Sự kiện diễn ra vào 10/7/2001 6:35,2001-07-10
The system recorded 19980811095826,1998-08-11
4.8.2010T8-6-38,2010-08-04
1676912400000,2023-02-21
20040419220120255159,2004-04-19
1993-12-18T13:37:45+2500,1993-12-18
19900715122000721583,1990-07-15
20220417075609,2022-04-17
2031-08-29T02:54:20-0300,2031-08-29
1999-12-18T11:51:52.156342420Z,1999-12-18
Sự kiện diễn ra vào 21/6/2014 9:10,2014-06-21
19990228080552763464,1999-02-28
2017_04_08T18_4_18-05:00,2017-04-08
20131231114516888,2013-12-31
1546794000000000,2019-01-07
20000717231214,2000-07-17
15/16-2014,2014-08-15
23 tháng 10 năm 2011,2011-10-23
The system recorded 19930628025828,1993-06-28
2002-12-08T07:38:36.785631887Z,2002-12-08
20 Mar 2031,2031-03-20
1944838800000000000,2031-08-19
19940115133515,1994-01-15
07/08/1999,1999-07-08
19991215155612190,1999-12-15
2011_02_12T18_28_15+00:00,2011-02-12
29 May 2026,2026-05-29
Ngày 12-12-2012,2012-12-12
20 tháng 10 năm 1996,1996-10-20
15 Sep 2019,2019-09-15
31 May 1991,1991-05-31
4 Jul 1998,1998-07-04
2034-03-06T15:33:31+2500,2034-03-06
2028/1/7T233134,2028-01-07
2008-05-28T11:18:38.997931Z,2008-05-28
26 5 2007,2007-05-26
ngày 3 tháng 5 năm 2026,2026-05-03
"15th of May, 2028",2028-05-15
20290320061355362,2029-03-20
28.12.2033T23-35-48,2033-12-28
21.10.2007,2007-10-21
867603600,1997-06-30
The system recorded 19910213072600,1991-02-13
30-4-2033,2033-04-30
1990_11_06T16_27_52+07:00,1990-11-06
05-15-2025,2025-05-15
1992790800000000000,2033-02-24
09|06|2027,2027-09-06
11 Apr 2008,2008-04-11
4-1-1993,1993-01-02
Ngày 10-5-2023,2023-05-10
05.31.2000,2000-05-31
19/2/2013 giờ 22:5:9,2013-02-19
Ngày 8-9-2028,2028-09-08
19940806070335101984,1994-08-06
2034-01-15T02:16:25.348732Z,2034-01-15
Ngày 10-12-2035,2035-12-10
1992/9/24T105432,1992-09-24
1997-07-09T07:37:51.783Z,1997-07-09
"May 14, 1995",1995-05-14
7 November 2020,2020-11-07
2027-05-05T17:29:55+08,2027-05-05
2017/2/23T85949,2017-02-23
20110521225919474360435,2011-05-21
2022-10-24T17:56:25+07:00,2022-10-24
2026 12 28,2026-12-28
30/20-2000,2000-10-30
2033-09-27T17:48:27.267178207Z,2033-09-27
1195750800000,2007-11-23
ngày 30 tháng 1 năm 1993,1993-01-30
20191207051518891,2019-12-07
"August 21, 2024",2024-08-21
14/20-1996,1996-10-14
20350408092520674,2035-04-08
2010-09-19T18:13:26+2500,2010-09-19
1633971600,2021-10-12
2016-07-06T17:35:49.014777771Z,2016-07-06
1-5-2001,2001-05-01
1997-11-18T19:14:36Z+3,1997-11-18
996771600,2001-08-03
2013/5/11T153754,2013-05-11
The system recorded 20050306034809,2005-03-06
10/8/2018 giờ 16:20:51,2018-08-10
Ngày 9-12-2029,2029-12-09
Ngày 15-10-2003,2003-10-15
20170606035606865014,2017-06-06
48-11-2030,2030-11-24
24 tháng 7 năm 2025,2025-07-24
1999-09-24T16:36:23.512766491Z,1999-09-24
2006-11-03T05:50:04+2500,2006-11-03
60-4-1999,1999-04-30
2019-03-10T11:23:45.932Z,2019-03-10
"September 19, 2013",2013-09-19
Ngày 21-7-1999,1999-07-21
2028-11-02T06:12:27,2028-11-02
23.9.2018T5-22-11,2018-09-23
12 tháng 9 năm 2027,2027-09-12
2006-07-15T06:05:44.986Z,2006-07-15
16.12.2020T13-40-1,2020-12-16
"12th of October, 2008",2008-10-12
2034-01-14T09:25:27.060235000Z,2034-01-14
2082387600000000000,2035-12-28
1574701200000000,2019-11-26
2007/4/29T21470,2007-04-29
9 December 2012,2012-12-09
1067101200000000,2003-10-26
17.11.2025T19-16-1,2025-11-17
Sự kiện diễn ra vào 22/1/2019 13:18,2019-01-22
1994-04-24T08:39:16+2500,1994-04-24
1032973200000000,2002-09-26
"8th of April, 2001",2001-04-08
ngày 5 tháng 10 năm 1998,1998-10-05
ngày 19 tháng 6 năm 1993,1993-06-19
1997_06_04T9_17_5+08,1997-06-04
4-2-2024,2024-02-04
2031-09-08T17:02:18,2031-09-08
20/06/96,1996-06-20
1998-07-08T04:50:05+2500,1998-07-08
3/3/2001,2001-03-03
2007_12_06T13_1_1+07:00,2007-12-06
2034-10-20T14:13:58.037064Z,2034-10-20
19920516164229981579444,1992-05-16
5 tháng 10 năm 2014,2014-10-05
2005/10/24T125420,2005-10-24
2023-10-22T00:54:10.994019574Z,2023-10-22
13_02_34,2034-02-13
2019/6/23T184544,2019-06-23
1789837200000000000,2026-09-20
1 October 2011,2011-10-01
7.7.1992,1992-07-07
19_01_95,1995-01-19
19/16-1997,1997-08-19
2000-09-17T01:42:15+2500,2000-09-17
Event at 2015-06-06T15:8:3,2015-06-06
746902800000000000,1993-09-02
Sự kiện diễn ra vào 18/9/1999 13:12,1999-09-18
20150622151415274703697,2015-06-22
19970310022356748,1997-03-10
2002-08-06T05:01:23Z+3,2002-08-06
2005_01_10,2005-01-10
1995_03_01T14_6_31-05:00,1995-03-01
20311224001046,2031-12-24
819997200000000000,1995-12-27
1994-11-20T03:38:07,1994-11-20
20241016094845788942489,2024-10-16
2001-10-27T02:29:41.275096Z,2001-10-27
28-10-2011,2011-10-28
1999-10-13T08:31:37,1999-10-13
1200848400000000000,2008-01-21
1117126800000,2005-05-27
28 tháng 2 năm 2016,2016-02-28
Sự kiện diễn ra vào 19/10/2012 22:41,2012-10-19
2/14-1991,1991-07-02
6.5.2033T9-28-33,2033-05-06
The system recorded 20271218180146,2027-12-18
"November 3, 1992",1992-11-03
20290512170431428,2029-05-12
17.4.2009T18-46-20,2009-04-17
Sự kiện diễn ra vào 31/1/1999 1:20,1999-01-31
1999789200000000,2033-05-16
2034-12-04T14:55:45.181Z,2034-12-04
20290503113119347390,2029-05-03
17/7/2025 giờ 17:0:44,2025-07-17
8/2/2034 giờ 7:7:23,2034-02-08
2006_06_14T14_42_53Z+3,2006-06-14
907002000,1998-09-29
1|1|2010,2010-01-01
Ngày 3-5-2006,2006-05-03
2004-09-08T21:51:33.441919119Z,2004-09-08
6/2/2023 giờ 9:3:42,2023-02-06
Ngày 13-3-2029,2029-03-13
2039619600000000000,2034-08-20
"December 31, 2007",2007-12-31
2009-06-02T01:37:12Z+3,2009-06-02
867171600000000,1997-06-25
20310408211622704927,2031-04-08
31/2-1996,1996-01-31
4/5/2010 giờ 18:0:1,2010-05-04
20340830104001955,2034-08-30
16 May 2033,2033-05-16
2011_05_04T22_52_23-0300,2011-05-04
1996-02-16T00:57:04+2500,1996-02-16
20090101050046808512,2009-01-01
Event at 1993-11-20T4:45:46,1993-11-20
"August 27, 2035",2035-08-27
20121227124640,2012-12-27
1990-04-21T01:59:05,1990-04-21
22 tháng 8 năm 2025,2025-08-22
4/6-2027,2027-03-04
1992/3/2T94933,1992-03-02
2010-04-11T00:41:49Z+3,2010-04-11
20221208052243,2022-12-08
2025-02-13T06:18:12+2500,2025-02-13
06|08|2035,2035-06-08
20341116093125,2034-11-16
The system recorded 19970810072206,1997-08-10
1366131600,2013-04-17
36-7-2008,2008-07-18
1214240400000000,2008-06-24
08_13_2010,2010-08-13
2011-03-14T09:35:03.133336155Z,2011-03-14
2026/2/15T161121,2026-02-15
6/18-2011,2011-09-06
19970902231948041094595,1997-09-02
13-7-2031,2031-07-13
2021/3/27T75534,2021-03-27
2026-07-11T15:40:04Z+3,2026-07-11
Sự kiện diễn ra vào 18/4/1991 7:26,1991-04-18
20050522064919794,2005-05-22
20340821043518,2034-08-21
27 Jun 1996,1996-06-27
19980928065150317251376,1998-09-28
2022-08-09T04:00:56.474Z,2022-08-09
46-4-1995,1995-04-23
Sự kiện diễn ra vào 14/7/2014 23:14,2014-07-14
1 Nov 1990,1990-11-01
20241201200705715,2024-12-01
12.11.2030T6-17-28,2030-11-12
20_2_2021,2021-02-20
2009/9/15T9454,2009-09-15
"July 27, 1999",1999-07-27
The system recorded 19930403193007,1993-04-03
2028-05-24T09:52:46.213Z,2028-05-24
19930329135804,1993-03-29
16/08/94,1994-08-16
11/7/2015 giờ 17:46:27,2015-07-11
2029-12-08T09:38:53+2500,2029-12-08
2.4.2031T22-29-1,2031-04-02
2020/7/9T35159,2020-07-09
19911003010634547728677,1991-10-03
2-3-2003,2003-03-02
1998 07 16,1998-07-16
1993-11-15T16:53:31Z+3,1993-11-15
The system recorded 20020530054641,2002-05-30
2031-07-05T00:12:21+2500,2031-07-05
Event at 2028-06-10T23:6:46,2028-06-10
12/3/2028 giờ 14:0:26,2028-03-12
20/24-2019,2019-12-20
2017_09_22T2_25_42+2500,2017-09-22
834858000000000000,1996-06-16
20-10-2021,2021-10-10
1862931600000000000,2029-01-13
Event at 2008-05-13T9:58:2,2008-05-13
4-3-1999,1999-03-04
20150501214428250363422,2015-05-01
30/20-2014,2014-10-30
2024-01-07T01:29:04-0330,2024-01-07
19970810064253225420707,1997-08-10
650134800000,1990-08-09
26 tháng 8 năm 2033,2033-08-26
1992-03-21T18:03:41.998702452Z,1992-03-21
9-3-2012,2012-03-09
2025_05_21T17_30_20-0330,2025-05-21
20270824091335898200645,2027-08-24
20321014064158660966594,2032-10-14
19950505151829395040,1995-05-05
16/01/32,2032-01-16
