input_text,target_text
ngày 11 tháng 4 năm 1994,1994-04-11
20/15/2031,2031-05-20
5/12/2018,2018-04-05
2014/1/5,2014-01-05
20 tháng 2 năm 2027,2027-02-20
14/11/20,2020-11-14
26th of September 1997,1997-09-26
24 tháng 4 năm 1994,1994-04-24
"July 27, 2010",2010-07-27
4-5-2012,2012-05-02
1996/2,1996-02-19
7/6-2030,2030-03-07
ngày 5 tháng 10 năm 1990,1990-10-05
11-4-14,2014-11-04
6 Feb 2006,2006-02-06
1/6/25,2025-06-01
6.4.1991,1991-04-06
"April 20, 2002",2002-04-20
"March 1, 2014",2014-03-01
"August 14, 2009",2009-08-14
2003/1,2003-01-03
20:8:1997,1997-08-20
27/16-2011,2011-08-27
24-12-2027,2027-12-24
21 June 1999,1999-06-21
6-1-97,1997-06-01
ngày 2 tháng 8 năm 2013,2013-08-02
1990/12/10,1990-12-10
13/10-2026,2026-05-13
ngày 14 tháng 8 năm 1993,1993-08-14
16/18-1993,1993-09-16
10072033,2033-07-10
13th of August 2012,2012-08-13
13th of September 2016,2016-09-13
9-9-2034,2034-09-09
22/3/91,1991-03-22
2-10,1996-10-02
7/2-2002,2002-02-07
9-25-19,2019-09-25
16/12-2033,2033-12-16
"November 23, 2006",2006-11-23
8/12/2016,2016-08-12
23 February 2020,2020-02-23
6Dec2003,2003-12-06
7 Sep 2030,2030-09-07
25/3/25,2025-03-25
"Feb 8th, 2013",2013-02-08
"September 25, 2031",2031-09-25
21/10-2013,2013-10-21
18/9/10,2010-09-18
25/4-2033,2033-04-25
12-18-22,2022-12-18
21/36/1995,1995-12-21
3 Jan 2016,2016-01-03
24 May 2012,2012-05-24
May 6 90,1990-05-06
3rd of March 2024,2024-03-03
17-12,2032-12-17
9/1/10,2010-01-09
4-4,2011-04-04
Jun 27 30,2030-06-27
4/14/98,1998-04-14
1999/1,1999-01-26
25/4/2021,2021-04-25
5/10/2004,2004-05-10
3/16/1996,1996-03-16
26 Fe 2006,2006-02-26
12/9/2035,2035-03-12
2015/4,2015-04-14
23th of January 1991,1991-01-23
5-9-22,2022-05-09
24122004,2004-12-24
19May2009,2009-05-19
"November 21, 1997",1997-11-21
16/11/06,2006-11-16
Apr 9 22,2022-04-09
4/3/93,1993-03-04
15Sep2003,2003-09-15
12-17-17,2017-12-17
16-8,2014-08-16
11-1-2018,2018-01-11
2019/12/8,2019-12-08
"Oct 27th, 2001",2001-10-27
ngày 20 tháng 10 năm 2020,2020-10-20
24:2:2022,2022-02-24
6/2-1991,1991-02-06
27112030,2030-11-27
ngày 19 tháng 3 năm 1998,1998-03-19
2011-5-18,2011-05-18
22112026,2026-11-22
34-6-2022,2022-06-17
8/10/24,2024-10-08
23/6-2001,2001-06-23
20th of February 2011,2011-02-20
"July 24, 2027",2027-07-24
11/4/06,2006-04-11
14/9/2019,2019-09-14
25 Ma 2035,2035-05-25
18/6-1997,1997-06-18
3-18-12,2012-03-18
14 tháng 7 năm 2008,2008-07-14
2003-9-8,2003-09-08
09112028,2028-11-09
16 Ja 1992,1992-01-16
17-6,2007-06-17
2006/4,2006-04-15
3 Se 2008,2008-09-03
21-10,2018-10-21
20082002,2002-08-20
18/14-1992,1992-07-18
3/10/94,1994-10-03
10 Ma 2035,2035-05-10
"October 24, 2022",2022-10-24
11.3.2008,2008-03-11
2019/9/7,2019-09-07
3-8,2026-08-03
Sep 23 08,2008-09-23
1995/1,1995-01-08
1-25-31,2031-01-25
16/6-2019,2019-06-16
6/12/90,1990-12-06
26/1/2012,2012-01-26
22-1-2001,2001-01-11
2019-9-1,2019-09-01
7/4-1994,1994-04-07
12/1-1990,1990-01-12
Jul 7 17,2017-07-07
21/4/2023,2023-04-21
2/13/2006,2006-02-13
"Mar 14th, 2029",2029-03-14
"May 24th, 2016",2016-05-24
17/11/25,2025-11-17
Jan 14 22,2022-01-14
Oct 1 32,2032-10-01
22/4-1992,1992-02-22
26-6-2034,2034-06-13
28 tháng 2 năm 2031,2031-02-28
26/2/19,2019-02-26
2016/7,2016-07-23
8-3-2035,2035-03-08
2015/10/16,2015-10-16
4/3/2028,2028-04-03
ngày 25 tháng 1 năm 2029,2029-01-25
3/21/93,1993-03-21
2 July 2001,2001-07-02
28:1:2011,2011-01-28
12032016,2016-03-12
2005-8-17,2005-08-17
13/11/22,2022-11-13
1993/5,1993-05-13
2014/1/12,2014-01-12
36-11-2024,2024-11-18
21/12-1993,1993-12-21
22Jan2035,2035-01-22
24/11/2019,2019-11-24
Dec 25 95,1995-12-25
12/10/09,2009-12-10
8/36/2027,2027-12-08
8/15/2027,2027-05-08
2 November 2004,2004-11-02
1/18-2034,2034-09-01
2026/10,2026-10-16
26 tháng 7 năm 2007,2007-07-26
28/2/1998,1998-02-28
5/10/06,2006-10-05
20/11/19,2019-11-20
2012/11,2012-11-25
19 September 1994,1994-09-19
ngày 20 tháng 9 năm 2030,2030-09-20
19082026,2026-08-19
14Feb1992,1992-02-14
12Feb2000,2000-02-12
10Jan2027,2027-01-10
25/12/14,2014-12-25
9-10-28,2028-09-10
2008/11,2008-11-19
3/6/1998,1998-06-03
25:6:2009,2009-06-25
11:7:2014,2014-07-11
2nd of February 2023,2023-02-02
34-6-2029,2029-06-17
"August 6, 2030",2030-08-06
25 Fe 2020,2020-02-25
2016/2/17,2016-02-17
5/13/95,1995-05-13
2007/3/6,2007-03-06
2012-7-18,2012-07-18
1/6/10,2010-06-01
"June 25, 1994",1994-06-25
16/1/2015,2015-01-16
2020-4-19,2020-04-19
1/12/02,2002-01-12
ngày 20 tháng 4 năm 1999,1999-04-20
3rd of October 2020,2020-10-03
Aug 7 16,2016-08-07
19/1-1997,1997-01-19
10031999,1999-03-10
"September 16, 2010",2010-09-16
4-6-01,2001-04-06
18 Aug 2019,2019-08-18
11Dec1991,1991-12-11
24-10-1994,1994-10-24
22-3-2022,2022-03-22
26:12:2021,2021-12-26
28/14-2020,2020-07-28
5/9/32,2032-09-05
27 April 2006,2006-04-27
26/15/2006,2006-05-26
18022011,2011-02-18
6/5-1992,1992-05-06
Feb 5 10,2010-02-05
"January 20, 2001",2001-01-20
2007-7-27,2007-07-27
2 tháng 3 năm 2020,2020-03-02
21th of August 2022,2022-08-21
2010/10/3,2010-10-03
23Dec2031,2031-12-23
20122025,2025-12-20
10/16/2033,2033-10-16
5/6-2033,2033-03-05
17Jan2002,2002-01-17
25-12,2016-12-25
12-9-10,2010-12-09
20-3-2034,2034-03-20
Mar 7 07,2007-03-07
28-4-1997,1997-04-28
Apr 13 22,2022-04-13
18.9.2018,2018-09-18
2022/1/5,2022-01-05
24th of March 2033,2033-03-24
27/9-2002,2002-09-27
2/6-2007,2007-06-02
21/15/2028,2028-05-21
10/4-2019,2019-04-10
1990/4/4,1990-04-04
23-5-2008,2008-05-23
4-11-2026,2026-11-02
"Apr 16th, 2013",2013-04-16
Jul 14 93,1993-07-14
04012000,2000-01-04
20.9.1994,1994-09-20
2 tháng 12 năm 2005,2005-12-02
2006-10-15,2006-10-15
Nov 11 21,2021-11-11
"Aug 6th, 1995",1995-08-06
Nov 12 03,2003-11-12
15/33/2012,2012-11-15
10Apr2006,2006-04-10
4.2.2020,2020-02-04
28 tháng 7 năm 1999,1999-07-28
8 Apr 2029,2029-04-08
19/12-2010,2010-12-19
11-20-91,1991-11-20
28-10-2030,2030-10-28
24:9:2020,2020-09-24
6 February 2025,2025-02-06
1994/12/1,1994-12-01
"September 17, 2013",2013-09-17
21/3-2003,2003-03-21
3/9/2011,2011-03-03
ngày 23 tháng 6 năm 2027,2027-06-23
12/9/2017,2017-09-12
2 tháng 6 năm 2016,2016-06-02
54-11-2016,2016-11-27
19 Oct 2014,2014-10-19
10 January 2001,2001-01-10
26 Nov 2035,2035-11-26
ngày 20 tháng 8 năm 2034,2034-08-20
17072035,2035-07-17
11-25-21,2021-11-25
1995/6,1995-06-18
13/6-2000,2000-06-13
2012/12,2012-12-09
18Jan1996,1996-01-18
10/6/92,1992-10-06
"May 14, 2019",2019-05-14
2019/8/3,2019-08-03
6.1.2035,2035-01-06
2005-7-21,2005-07-21
"Aug 24th, 2022",2022-08-24
1-10-15,2015-01-10
1/16-2000,2000-08-01
26th of March 2027,2027-03-26
34-12-2019,2019-12-17
1997-9-10,1997-09-10
1.4.2009,2009-04-01
2019/7,2019-07-08
10-6-2002,2002-06-10
21/5-1996,1996-05-21
2002/9/24,2002-09-24
2002/12/21,2002-12-21
7/9/2022,2022-07-09
6 Sep 2006,2006-09-06
7/9/2002,2002-09-07
15-9,2007-09-15
24Apr1991,1991-04-24
20/2/2034,2034-02-20
Feb 26 05,2005-02-26
Dec 6 15,2015-12-06
ngày 10 tháng 10 năm 2010,2010-10-10
Dec 6 99,1999-12-06
2027-10-5,2027-10-05
1997/6,1997-06-18
24/4-2016,2016-04-24
8th of July 2010,2010-07-08
4 Mar 2014,2014-03-04
23th of February 2007,2007-02-23
13/10-2010,2010-10-13
18.5.2018,2018-05-18
"Aug 20th, 1992",1992-08-20
Feb 21 02,2002-02-21
12/12/25,2025-12-12
21/5/01,2001-05-21
27/12-2031,2031-12-27
7 tháng 11 năm 2027,2027-11-07
01071993,1993-07-01
10/24/2022,2022-10-24
13-5,1990-05-13
9/21/2028,2028-09-21
19081994,1994-08-19
1991/9/11,1991-09-11
Sep 20 20,2020-09-20
ngày 22 tháng 2 năm 2007,2007-02-22
05012018,2018-01-05
2:4:2012,2012-04-02
"Jul 7th, 2024",2024-07-07
2033/11,2033-11-10
ngày 20 tháng 1 năm 1992,1992-01-20
24th of January 2008,2008-01-24
7/20/31,2031-07-20
1-3-2004,2004-03-01
9-2,2008-02-09
13/10/03,2003-10-13
ngày 19 tháng 3 năm 1997,1997-03-19
7:5:2008,2008-05-07
25 Sep 1995,1995-09-25
3Apr1997,1997-04-03
20th of May 2031,2031-05-20
5 March 2011,2011-03-05
2007/9,2007-09-27
18/2-2012,2012-01-18
1/10-2022,2022-05-01
5th of July 2000,2000-07-05
23:4:2014,2014-04-23
ngày 5 tháng 4 năm 2001,2001-04-05
1993/12/26,1993-12-26
25 Ma 2015,2015-03-25
ngày 19 tháng 2 năm 2018,2018-02-19
23th of March 1990,1990-03-23
19-7,2030-07-19
28.7.2009,2009-07-28
Jun 4 03,2003-06-04
17 Nov 2010,2010-11-17
26.12.2034,2034-12-26
4/26/2020,2020-04-26
21.2.2011,2011-02-21
Nov 16 15,2015-11-16
1991-12-4,1991-12-04
ngày 2 tháng 11 năm 2003,2003-11-02
05091996,1996-09-05
10/11/2005,2005-11-10
ngày 21 tháng 8 năm 2017,2017-08-21
4/10/2018,2018-10-04
14-1,2011-01-14
21/8-2004,2004-04-21
25.1.1999,1999-01-25
2024/6/26,2024-06-26
25-4-2008,2008-04-25
ngày 25 tháng 10 năm 2027,2027-10-25
27-8-2005,2005-08-27
15 Oc 1994,1994-10-15
15 Aug 2004,2004-08-15
8/8-2017,2017-04-08
6/6/2035,2035-02-06
7/1-2020,2020-01-07
8/28/2027,2027-08-28
6-2-32,2032-06-02
3/6/13,2013-06-03
8/26/95,1995-08-26
7:9:2026,2026-09-07
1995/10/8,1995-10-08
22 December 2010,2010-12-22
1990/6,1990-06-02
2014/2,2014-02-22
14 May 2015,2015-05-14
19 February 2011,2011-02-19
17/18-2028,2028-09-17
24/20-2011,2011-10-24
15-2-2011,2011-02-15
10/3/1998,1998-03-10
18 Fe 2028,2028-02-18
"Nov 16th, 2000",2000-11-16
10/7/98,1998-07-10
2027/10/13,2027-10-13
18 Jan 1991,1991-01-18
25/14-1992,1992-07-25
9/15/2021,2021-05-09
24th of February 2000,2000-02-24
"October 13, 1995",1995-10-13
Feb 21 05,2005-02-21
21 Fe 2025,2025-02-21
28 tháng 3 năm 2006,2006-03-28
28-2,2029-02-28
42-2-2006,2006-02-21
ngày 25 tháng 8 năm 2035,2035-08-25
"Apr 8th, 1993",1993-04-08
11052009,2009-05-11
13 tháng 1 năm 2027,2027-01-13
22Dec2018,2018-12-22
14022015,2015-02-14
03122023,2023-12-03
ngày 17 tháng 10 năm 2034,2034-10-17
11 tháng 6 năm 2017,2017-06-11
15-5-2015,2015-05-15
14/9-2025,2025-09-14
7/10/2014,2014-07-10
"July 16, 2000",2000-07-16
6th of February 2000,2000-02-06
11-19-97,1997-11-19
14/10/1998,1998-10-14
"August 27, 2006",2006-08-27
2/5/10,2010-02-05
23Nov1996,1996-11-23
ngày 27 tháng 1 năm 2018,2018-01-27
24-10-2032,2032-10-12
32-7-1996,1996-07-16
25 Jan 2004,2004-01-25
4/1/2028,2028-01-04
"Mar 19th, 2016",2016-03-19
2034/2,2034-02-25
25/9/22,2022-09-25
2035/8/3,2035-08-03
1998/2/15,1998-02-15
10-6,2001-06-10
9/10-2015,2015-10-09
Jan 13 10,2010-01-13
16 Ma 2006,2006-03-16
17/12-2031,2031-12-17
1Jan2023,2023-01-01
"April 8, 2012",2012-04-08
ngày 15 tháng 4 năm 2020,2020-04-15
26-9-2003,2003-09-13
ngày 4 tháng 5 năm 1997,1997-05-04
21 September 2014,2014-09-21
12:3:2032,2032-03-12
14:7:2003,2003-07-14
26/11/2000,2000-11-26
23/5/21,2021-05-23
27 tháng 6 năm 2026,2026-06-27
6/7/18,2018-07-06
2015-1-5,2015-01-05
05112018,2018-11-05
20-2-1990,1990-02-10
ngày 17 tháng 3 năm 2027,2027-03-17
"Mar 19th, 2034",2034-03-19
3/7-1993,1993-07-03
4 Jun 2016,2016-06-04
7 August 2007,2007-08-07
"January 12, 2025",2025-01-12
12-3-1990,1990-03-06
16/10-2013,2013-05-16
6th of September 2005,2005-09-06
6/6/22,2022-06-06
2005-1-12,2005-01-12
Apr 2 17,2017-04-02
15.1.1995,1995-01-15
"June 4, 2027",2027-06-04
8.9.2016,2016-09-08
2031/7,2031-07-14
18/9/07,2007-09-18
18/9/08,2008-09-18
6/17/2017,2017-06-17
26 Jan 2029,2029-01-26
11 tháng 4 năm 2019,2019-04-11
1990/12/14,1990-12-14
2-10-02,2002-02-10
4/24/1995,1995-08-04
ngày 8 tháng 3 năm 2035,2035-03-08
2030/2,2030-02-18
10/2/2010,2010-02-10
2Jan2001,2001-01-02
24/14-2014,2014-07-24
46-7-2023,2023-07-23
8-6,2009-06-08
"Dec 4th, 2007",2007-12-04
6/18/2028,2028-06-06
16/12-2007,2007-12-16
3-13-08,2008-03-13
5-3-26,2026-05-03
3 Jul 2010,2010-07-03
3/12/2029,2029-03-12
2/10/2002,2002-10-02
ngày 25 tháng 4 năm 2033,2033-04-25
ngày 6 tháng 1 năm 2022,2022-01-06
Apr 19 16,2016-04-19
24Apr2008,2008-04-24
"Feb 1st, 2013",2013-02-01
15 Jun 1995,1995-06-15
5:2:2035,2035-02-05
27 Ju 2003,2003-07-27
7 Mar 1999,1999-03-07
16/6-1996,1996-03-16
25/12/2010,2010-04-25
6.10.2010,2010-10-06
Feb 24 30,2030-02-24
"January 12, 2032",2032-01-12
10 November 1996,1996-11-10
25/15/2024,2024-05-25
20/16-1992,1992-08-20
23/12-1995,1995-06-23
15Aug2027,2027-08-15
9/12/95,1995-12-09
"Dec 9th, 2020",2020-12-09
3/36/2032,2032-12-03
5 Mar 1996,1996-03-05
21/7/22,2022-07-21
4 March 1998,1998-03-04
1/10/06,2006-10-01
"July 3, 2023",2023-07-03
2022/2/10,2022-02-10
5-24-11,2011-05-24
2028/4/1,2028-04-01
19 tháng 5 năm 1995,1995-05-19
25/10/02,2002-10-25
2020-6-27,2020-06-27
ngày 8 tháng 1 năm 2024,2024-01-08
23-3-2012,2012-03-23
10 tháng 9 năm 1999,1999-09-10
2/9/2027,2027-09-02
1-3,2005-03-01
4/5/30,2030-04-05
Dec 19 94,1994-12-19
18/6/04,2004-06-18
15-12-2006,2006-12-15
28:10:1994,1994-10-28
38-3-2002,2002-03-19
14-11-1996,1996-11-07
ngày 24 tháng 5 năm 2011,2011-05-24
2024/12/18,2024-12-18
18/6/1994,1994-06-18
11 November 2033,2033-11-11
19/10/26,2026-10-19
7-14-95,1995-07-14
"Mar 5th, 2027",2027-03-05
21:11:2009,2009-11-21
1Sep2015,2015-09-01
2.10.2008,2008-10-02
9-15-20,2020-09-15
20/5/93,1993-05-20
11/5/2012,2012-11-05
ngày 3 tháng 2 năm 2011,2011-02-03
4-10-2004,2004-10-04
12/11-2009,2009-11-12
20 October 2031,2031-10-20
9-23-07,2007-09-23
14032035,2035-03-14
2017/1/27,2017-01-27
3-10-20,2020-03-10
9/1-2021,2021-01-09
12/11/2002,2002-11-12
20-1-2010,2010-01-10
26/6-2010,2010-06-26
3rd of July 2018,2018-07-03
16.3.2008,2008-03-16
7/7-2019,2019-07-07
15/10/2026,2026-10-15
10 Se 1996,1996-09-10
ngày 28 tháng 2 năm 2004,2004-02-28
12072015,2015-07-12
9/1/17,2017-09-01
26May2031,2031-05-26
27 tháng 11 năm 2003,2003-11-27
9-4,2004-04-09
2013-1-7,2013-01-07
28/24/2018,2018-08-28
8/9/1994,1994-03-08
6/18/2010,2010-06-06
6-8,2005-08-06
"Dec 17th, 2020",2020-12-17
15 Ap 2032,2032-04-15
11/2/22,2022-02-11
2002-4-20,2002-04-20
5/10-1993,1993-05-05
20/2/2005,2005-02-20
"Jun 26th, 2018",2018-06-26
17/6-2028,2028-03-17
14 Se 2032,2032-09-14
ngày 27 tháng 11 năm 2033,2033-11-27
12/14/1998,1998-12-14
10081999,1999-08-10
6.5.2024,2024-05-06
1/4-2014,2014-04-01
8/2/04,2004-08-02
27/21/2025,2025-07-27
2028-8-17,2028-08-17
"March 25, 2035",2035-03-25
16/12-2030,2030-12-16
2018/5,2018-05-25
Nov 2 14,2014-11-02
14-12,2029-12-14
48-3-2032,2032-03-24
"Jul 6th, 2022",2022-07-06
19 Jun 1998,1998-06-19
12 Nov 1995,1995-11-12
12/7/98,1998-07-12
13-7,2033-07-13
10/18/99,1999-10-18
14/4/2030,2030-04-14
15/15/2018,2018-05-15
7/7/02,2002-07-07
11th of July 2017,2017-07-11
1 Oc 2003,2003-10-01
12-7,2011-07-12
22022011,2011-02-22
7/5/98,1998-05-07
17Jan2022,2022-01-17
16 September 2018,2018-09-16
25Sep2002,2002-09-25
24/11-1993,1993-11-24
27.2.2024,2024-02-27
56-8-2010,2010-08-28
9/7-2025,2025-07-09
"October 21, 1993",1993-10-21
2011/5/1,2011-05-01
13/12/2007,2007-04-13
May 8 26,2026-05-08
22 Oct 2031,2031-10-22
2/7/35,2035-07-02
13-3-2004,2004-03-13
10/5-2003,2003-05-10
25/1/32,2032-01-25
6/12/2012,2012-12-06
10 Ma 2015,2015-05-10
9/8-2020,2020-08-09
17:6:1993,1993-06-17
27/10/2011,2011-10-27
ngày 24 tháng 4 năm 2003,2003-04-24
7 Aug 2008,2008-08-07
23/5/2021,2021-05-23
20/5-2035,2035-05-20
26.2.1998,1998-02-26
9/19/2016,2016-09-19
2031/2,2031-02-23
15/7-2002,2002-07-15
19/33/2014,2014-11-19
2021/8,2021-08-11
24/9-2022,2022-09-24
6-12-92,1992-06-12
28/18-2025,2025-09-28
13-2-2019,2019-02-13
21-4-2000,2000-04-21
9th of October 1999,1999-10-09
ngày 17 tháng 12 năm 2009,2009-12-17
13 tháng 9 năm 2009,2009-09-13
11 tháng 7 năm 2030,2030-07-11
25/10/92,1992-10-25
13/22-1998,1998-11-13
26-8-2026,2026-08-26
7/3/2003,2003-07-03
1/8/93,1993-08-01
7-5-95,1995-07-05
10-6-31,2031-10-06
2019-8-6,2019-08-06
1/10-1996,1996-10-01
Jan 23 06,2006-01-23
5/36/2032,2032-12-05
1996/1,1996-01-03
7Sep2030,2030-09-07
"Mar 24th, 2000",2000-03-24
16-4-2032,2032-04-08
"March 5, 2033",2033-03-05
12/12/18,2018-12-12
Oct 8 04,2004-10-08
25 Se 2029,2029-09-25
22122016,2016-12-22
4-1-1997,1997-01-02
4-11-1990,1990-11-04
16/27/1992,1992-09-16
3/18/2020,2020-03-18
2002/10,2002-10-01
2021/1,2021-01-17
26 February 2032,2032-02-26
11-12-1994,1994-12-11
9th of April 2010,2010-04-09
25Feb2026,2026-02-25
21/11/29,2029-11-21
17/5/14,2014-05-17
2022/1,2022-01-24
2/7-2022,2022-07-02
7-15-96,1996-07-15
5 February 2002,2002-02-05
2011/7/20,2011-07-20
17:12:2023,2023-12-17
4/3/35,2035-03-04
2020/6,2020-06-02
ngày 11 tháng 1 năm 1999,1999-01-11
Jul 26 99,1999-07-26
2023/8,2023-08-14
6/5/2003,2003-05-06
27 September 2035,2035-09-27
2001/1/14,2001-01-14
5/3/90,1990-05-03
Dec 23 27,2027-12-23
28/7/97,1997-07-28
6Sep2002,2002-09-06
18/10/2029,2029-10-18
23/3-2034,2034-03-23
ngày 4 tháng 7 năm 1996,1996-07-04
6/4-2015,2015-04-06
10 tháng 7 năm 2011,2011-07-10
"Oct 13th, 2014",2014-10-13
28 August 2019,2019-08-28
21 tháng 8 năm 2029,2029-08-21
Jan 1 16,2016-01-01
2024-10-5,2024-10-05
11/23/91,1991-11-23
2020-1-18,2020-01-18
2022/9,2022-09-04
24 May 2034,2034-05-24
22Nov2011,2011-11-22
25-5,2021-05-25
9 Fe 2003,2003-02-09
3/10/94,1994-03-10
5/8/2018,2018-05-08
ngày 3 tháng 11 năm 1999,1999-11-03
12-24-19,2019-12-24
21/27/1999,1999-09-21
1-2,2035-02-01
16/10/27,2027-10-16
02121994,1994-12-02
Sep 27 33,2033-09-27
6.1.2004,2004-01-06
11/9/2010,2010-11-09
8/10-2021,2021-10-08
12/2/05,2005-02-12
"Aug 18th, 1990",1990-08-18
16 Se 2008,2008-09-16
1:5:2005,2005-05-01
28/7-2018,2018-07-28
2-20-30,2030-02-20
28/5-1991,1991-05-28
5.5.2001,2001-05-05
1991/1/28,1991-01-28
28032020,2020-03-28
Apr 24 93,1993-04-24
11Feb1991,1991-02-11
11 tháng 10 năm 2010,2010-10-11
10 No 2017,2017-11-10
2015-6-1,2015-06-01
8 Mar 2013,2013-03-08
11:9:2023,2023-09-11
23/4-2002,2002-04-23
2023/3/27,2023-03-27
8:2:2001,2001-02-08
16/12-2005,2005-12-16
2019-9-19,2019-09-19
21/36/2029,2029-12-21
1 Sep 2000,2000-09-01
1 Ma 2016,2016-03-01
ngày 20 tháng 3 năm 2021,2021-03-20
22/8/91,1991-08-22
28 Ju 1993,1993-06-28
2003/9,2003-09-06
08112013,2013-11-08
Jul 9 96,1996-07-09
6-8,2022-08-06
22/18-2031,2031-09-22
"Mar 28th, 2016",2016-03-28
8/14/2006,2006-08-14
9/9-2019,2019-09-09
8/17/2023,2023-08-17
4/13/2015,2015-04-13
"October 24, 1996",1996-10-24
26-11,2010-11-26
23Aug2021,2021-08-23
21:8:2001,2001-08-21
3/24/2021,2021-08-03
9 Ja 2020,2020-01-09
4/2-2001,2001-01-04
2033-5-24,2033-05-24
25-11-1994,1994-11-25
2031/9/14,2031-09-14
3-3-2025,2025-03-03
2034-7-20,2034-07-20
27-4-2035,2035-04-27
16/9/24,2024-09-16
1-8,2012-08-01
"Dec 10th, 2035",2035-12-10
28/3-2012,2012-03-28
16:6:2006,2006-06-16
1994-7-7,1994-07-07
4th of November 2031,2031-11-04
27-1-2007,2007-01-27
14/12-1990,1990-12-14
1996-7-24,1996-07-24
24112032,2032-11-24
14/12/2027,2027-12-14
18/2-2024,2024-02-18
18 Oct 2011,2011-10-18
2031-1-14,2031-01-14
6/8/2029,2029-06-08
22 tháng 6 năm 2028,2028-06-22
"Oct 6th, 2024",2024-10-06
2/8/09,2009-08-02
ngày 14 tháng 10 năm 1999,1999-10-14
7-26-32,2032-07-26
19/11/2004,2004-11-19
2/9/30,2030-09-02
22/1/18,2018-01-22
17 Mar 2019,2019-03-17
25041993,1993-04-25
22:1:2013,2013-01-22
20th of March 2005,2005-03-20
20/4-1997,1997-04-20
"November 15, 2000",2000-11-15
8/4-2007,2007-04-08
2/2/13,2013-02-02
11th of March 2003,2003-03-11
11-22-96,1996-11-22
25 June 1992,1992-06-25
8 Aug 2035,2035-08-08
19/1/00,2000-01-19
"May 11th, 1994",1994-05-11
ngày 10 tháng 8 năm 1999,1999-08-10
5 Feb 1990,1990-02-05
2011/1/15,2011-01-15
2007-9-25,2007-09-25
54-4-2015,2015-04-27
"Oct 23th, 2035",2035-10-23
"August 16, 1999",1999-08-16
22Apr2007,2007-04-22
24/8/24,2024-08-24
Jun 11 08,2008-06-11
16/6/2035,2035-06-16
18-1-2002,2002-01-18
Nov 1 32,2032-11-01
2021-1-18,2021-01-18
22Dec2023,2023-12-22
19 tháng 11 năm 1997,1997-11-19
24-2,2011-02-24
4-12-2017,2017-12-02
52-7-2017,2017-07-26
2/12-2004,2004-12-02
"January 10, 2005",2005-01-10
28 Jul 2008,2008-07-28
22-3-2008,2008-03-22
12.5.2026,2026-05-12
7/15/2015,2015-07-15
20/14-2015,2015-07-20
3-11-16,2016-03-11
12 tháng 4 năm 2020,2020-04-12
23 Ja 2025,2025-01-23
12/16/1990,1990-12-16
ngày 12 tháng 4 năm 2005,2005-04-12
15 tháng 8 năm 2007,2007-08-15
16/5/2002,2002-05-16
5/2-1993,1993-02-05
4-7,2019-07-04
ngày 19 tháng 3 năm 1995,1995-03-19
11/25/2010,2010-11-25
6May2032,2032-05-06
2030/9/12,2030-09-12
7/9/32,2032-09-07
Oct 2 24,2024-10-02
25.12.2019,2019-12-25
10.2.2010,2010-02-10
13 Se 2013,2013-09-13
3Nov2034,2034-11-03
Oct 27 93,1993-10-27
13111996,1996-11-13
23 tháng 2 năm 2003,2003-02-23
7/2/17,2017-02-07
5/25/1997,1997-05-25
22/8/2035,2035-08-22
2034/10/6,2034-10-06
6/6/1999,1999-06-06
18/11-2018,2018-11-18
27-8-2030,2030-08-27
14-12-2003,2003-12-14
ngày 13 tháng 5 năm 2010,2010-05-13
1995-11-23,1995-11-23
7/1/92,1992-07-01
8/27/2021,2021-08-27
5/7-2004,2004-07-05
6th of May 2030,2030-05-06
19/1/99,1999-01-19
16:5:2015,2015-05-16
1/26/2031,2031-01-26
6/24/2029,2029-08-06
28/3/04,2004-03-28
28 tháng 10 năm 2010,2010-10-28
19:7:2009,2009-07-19
"August 4, 1993",1993-08-04
1997/12,1997-12-14
1/5/2034,2034-05-01
13 Sep 1993,1993-09-13
2025/12,2025-12-21
28-8-2032,2032-08-28
"February 15, 2002",2002-02-15
20:10:2024,2024-10-20
16 tháng 3 năm 2026,2026-03-16
12/19/2035,2035-12-19
"November 26, 2027",2027-11-26
21 tháng 2 năm 2018,2018-02-21
8/16-2027,2027-08-08
27th of April 2004,2004-04-27
Aug 11 06,2006-08-11
10062032,2032-06-10
12/3/2029,2029-03-12
26/11/2029,2029-11-26
26-8,1994-08-26
7/1-2029,2029-01-07
2027/9/19,2027-09-19
15/2/96,1996-02-15
24/30/2020,2020-10-24
6/6-2014,2014-06-06
2004/1/2,2004-01-02
24 March 2010,2010-03-24
2002-11-27,2002-11-27
"October 20, 2030",2030-10-20
15/11-2018,2018-11-15
23.10.2021,2021-10-23
16 Feb 2025,2025-02-16
24/8/35,2035-08-24
11-12,2009-12-11
11/8/2011,2011-08-11
2-4,2030-04-02
2-20-15,2015-02-20
2030/12/19,2030-12-19
4/17/2001,2001-04-17
1:1:1994,1994-01-01
10/6/10,2010-10-06
4-11-91,1991-04-11
19 Ma 2034,2034-03-19
ngày 25 tháng 10 năm 2022,2022-10-25
11/7-2023,2023-07-11
16:8:1992,1992-08-16
6-8-96,1996-06-08
9/10/33,2033-10-09
4/1-2030,2030-01-04
7 Jul 1993,1993-07-07
2005/7,2005-07-02
18 tháng 7 năm 1991,1991-07-18
5 Jun 2003,2003-06-05
20-3,1995-03-20
"August 17, 2011",2011-08-17
17/15/2030,2030-05-17
