input_text,target_text
32-1-2010,2010-01-16
ngày 11 tháng 5 năm 2035,2035-05-11
20.6.2019,2019-06-20
16/7/26,2026-07-16
17-2-2022,2022-02-17
6-10-94,1994-06-10
"Jul 6th, 2029",2029-07-06
9.9.2035,2035-09-09
3/18/2013,2013-03-18
22Dec2014,2014-12-22
ngày 1 tháng 10 năm 2020,2020-10-01
2/22/2000,2000-02-22
26/11/2000,2000-11-26
03022018,2018-02-03
27/12/2022,2022-12-27
19 August 1996,1996-08-19
1/2-2005,2005-02-01
2012-9-7,2012-09-07
3rd of June 2023,2023-06-03
2001-6-23,2001-06-23
7/23/1998,1998-07-23
5/24/2035,2035-08-05
1 tháng 10 năm 2018,2018-10-01
22112027,2027-11-22
15th of December 1997,1997-12-15
"December 14, 2034",2034-12-14
3/2/02,2002-03-02
12/19/98,1998-12-19
4-11-2006,2006-11-02
6 December 2011,2011-12-06
"Nov 16th, 2016",2016-11-16
5/25/2030,2030-05-25
22/36/2010,2010-12-22
Sep 8 21,2021-09-08
28/2/13,2013-02-28
1994-11-7,1994-11-07
21 tháng 8 năm 2003,2003-08-21
24/11-2019,2019-11-24
2004-8-20,2004-08-20
5:4:2023,2023-04-05
56-8-2022,2022-08-28
22-12-2029,2029-12-22
13122014,2014-12-13
7/23/15,2015-07-23
16/3/1999,1999-03-16
2027/5,2027-05-15
24.12.2024,2024-12-24
21-6-1997,1997-06-21
ngày 24 tháng 9 năm 2029,2029-09-24
ngày 9 tháng 1 năm 1990,1990-01-09
15 tháng 8 năm 1990,1990-08-15
2032/6,2032-06-11
10 January 2008,2008-01-10
23 Nov 2035,2035-11-23
2030-5-25,2030-05-25
24/6/17,2017-06-24
18/9/2002,2002-03-18
2013/1/6,2013-01-06
20-3,1998-03-20
1996/1,1996-01-09
8 tháng 10 năm 2020,2020-10-08
17th of August 1992,1992-08-17
2019/10,2019-10-01
27/5-2019,2019-05-27
16/6-1992,1992-06-16
17/11/10,2010-11-17
2/9/09,2009-09-02
ngày 16 tháng 1 năm 2028,2028-01-16
9-10,2003-10-09
Jul 16 32,2032-07-16
1993-11-9,1993-11-09
10 Jan 1999,1999-01-10
27/6-1996,1996-06-27
12 Feb 2023,2023-02-12
3:10:2006,2006-10-03
"Sep 23th, 2009",2009-09-23
12/7/2003,2003-07-12
2030/4/3,2030-04-03
16Jan1993,1993-01-16
"July 13, 2028",2028-07-13
6-7,2014-07-06
10th of July 2004,2004-07-10
22.9.2034,2034-09-22
8-4-1994,1994-04-08
1990/3,1990-03-18
10-5-2025,2025-05-05
19 Ja 2032,2032-01-19
2033/7/1,2033-07-01
14/2-2031,2031-02-14
2/22/1995,1995-02-22
"Apr 20th, 2032",2032-04-20
27th of April 1990,1990-04-27
14-12,2010-12-14
22/4/1992,1992-04-22
16 September 1992,1992-09-16
Oct 21 30,2030-10-21
8 tháng 1 năm 2000,2000-01-08
24/3/33,2033-03-24
23th of September 2017,2017-09-23
ngày 6 tháng 8 năm 2034,2034-08-06
26 tháng 8 năm 2017,2017-08-26
17:3:2035,2035-03-17
13 Oc 2000,2000-10-13
15 December 2015,2015-12-15
16:5:2014,2014-05-16
Feb 18 33,2033-02-18
11-8-31,2031-11-08
6/4/2008,2008-04-06
1994/9,1994-09-02
21/5/96,1996-05-21
25th of March 2035,2035-03-25
11 Nov 2005,2005-11-11
42-6-2024,2024-06-21
12-11-1998,1998-11-12
1999/12,1999-12-14
"October 8, 2024",2024-10-08
13/4-2021,2021-02-13
20.8.2002,2002-08-20
ngày 7 tháng 4 năm 1993,1993-04-07
10-4-13,2013-10-04
03102021,2021-10-03
12-8-1998,1998-08-06
15-12-1998,1998-12-15
11th of July 2005,2005-07-11
2/12/1990,1990-12-02
4th of January 1995,1995-01-04
8/12-2027,2027-12-08
2011/3,2011-03-16
1992-1-22,1992-01-22
1999/7/16,1999-07-16
2Sep2018,2018-09-02
18022029,2029-02-18
28.1.2015,2015-01-28
2019-8-13,2019-08-13
Dec 14 14,2014-12-14
23 tháng 6 năm 2028,2028-06-23
24 January 2012,2012-01-24
ngày 3 tháng 3 năm 2003,2003-03-03
16-4-2014,2014-04-16
3/28/1997,1997-03-28
2000/2,2000-02-24
13/3-1994,1994-03-13
23 tháng 7 năm 2022,2022-07-23
1/8-2015,2015-08-01
Feb 28 12,2012-02-28
11/7/35,2035-07-11
4/8-1995,1995-08-04
2033-7-3,2033-07-03
27/8-2003,2003-08-27
19/4-2003,2003-04-19
14032009,2009-03-14
10/4-2027,2027-04-10
13 tháng 1 năm 2019,2019-01-13
24/4-2011,2011-02-24
1994/12,1994-12-02
20-9,2006-09-20
Apr 6 18,2018-04-06
Feb 18 29,2029-02-18
5.12.2016,2016-12-05
"August 22, 2024",2024-08-22
2015-1-13,2015-01-13
10 September 2017,2017-09-10
4/18/1996,1996-06-04
23/3-2035,2035-03-23
3-24-19,2019-03-24
15Jan2003,2003-01-15
26 tháng 4 năm 2035,2035-04-26
2006-4-26,2006-04-26
Aug 28 29,2029-08-28
4-12,2007-12-04
14/22-2003,2003-11-14
27.4.2034,2034-04-27
"January 17, 2008",2008-01-17
22:12:2020,2020-12-22
6/6/2016,2016-06-06
25-8,2026-08-25
2013/4/14,2013-04-14
20:3:2030,2030-03-20
8-3-2028,2028-03-08
Aug 5 26,2026-08-05
18-10-1996,1996-10-09
23Aug2021,2021-08-23
8-10-2023,2023-10-04
42-1-2017,2017-01-21
"June 7, 2029",2029-06-07
18 Ma 2022,2022-05-18
1999/8/2,1999-08-02
12/9/2011,2011-12-09
25 Au 2013,2013-08-25
"Jan 5th, 2028",2028-01-05
3 Se 2013,2013-09-03
54-7-1998,1998-07-27
22 tháng 9 năm 2028,2028-09-22
21/6-1994,1994-06-21
3/1/93,1993-01-03
1992-1-13,1992-01-13
8 tháng 9 năm 1991,1991-09-08
1997/6/4,1997-06-04
8/1-2027,2027-01-08
28.9.2018,2018-09-28
Sep 10 23,2023-09-10
10-17-16,2016-10-17
22-4,1998-04-22
2022/11/17,2022-11-17
10:12:1998,1998-12-10
4 tháng 12 năm 2003,2003-12-04
10101992,1992-10-10
06052025,2025-05-06
1/6/92,1992-06-01
2017/1,2017-01-02
2018-11-24,2018-11-24
15/12-2017,2017-12-15
28 tháng 9 năm 2023,2023-09-28
2/17/15,2015-02-17
1/2/20,2020-01-02
2.5.2009,2009-05-02
28:7:2001,2001-07-28
23 Ja 1994,1994-01-23
15th of February 2008,2008-02-15
21/11/96,1996-11-21
9/7/2034,2034-09-07
"July 26, 2018",2018-07-26
6:8:2009,2009-08-06
26-9-2003,2003-09-13
16/3/2019,2019-03-16
19-7,2024-07-19
3-8-96,1996-03-08
25 Oc 2026,2026-10-25
"January 2, 2031",2031-01-02
1st of July 2012,2012-07-01
23-9,2028-09-23
1/13/2030,2030-01-13
10-1-97,1997-10-01
2027-9-16,2027-09-16
May 10 15,2015-05-10
21/11-2007,2007-11-21
8/7/2012,2012-07-08
11/26/2033,2033-11-26
26Jul2034,2034-07-26
16-6,2021-06-16
10/5-2004,2004-05-10
2/3/02,2002-03-02
2023/9/9,2023-09-09
22-7,2011-07-22
26:12:2018,2018-12-26
28.10.2029,2029-10-28
2030-4-7,2030-04-07
2001-2-18,2001-02-18
4.4.2013,2013-04-04
24 June 2012,2012-06-24
12th of November 2008,2008-11-12
2016-5-18,2016-05-18
20 January 2032,2032-01-20
2009/7/23,2009-07-23
3Jun2025,2025-06-03
22/12/2033,2033-12-22
2011/9/13,2011-09-13
26/7/2001,2001-07-26
3-4-14,2014-03-04
34-10-2002,2002-10-17
1/13/19,2019-01-13
21/11/29,2029-11-21
2000/3,2000-03-21
11/4/2013,2013-04-11
"Sep 2nd, 2016",2016-09-02
22/14-1994,1994-07-22
"May 5, 2009",2009-05-05
2002/8/23,2002-08-23
12-22-09,2009-12-22
25/8-2024,2024-08-25
25Mar2029,2029-03-25
"January 8, 1995",1995-01-08
13/11/23,2023-11-13
4/24/2026,2026-04-24
6/30/1993,1993-10-06
"Jun 11th, 2031",2031-06-11
21 November 2027,2027-11-21
3/6-2002,2002-06-03
ngày 6 tháng 6 năm 2021,2021-06-06
2/25/17,2017-02-25
1995/2/5,1995-02-05
14 tháng 11 năm 2012,2012-11-14
2033/12,2033-12-28
"May 6, 2014",2014-05-06
1 December 1999,1999-12-01
2008/10,2008-10-14
23.6.2021,2021-06-23
7/11/1996,1996-11-07
25/10-2002,2002-10-25
24-4-1998,1998-04-24
11/27/2009,2009-09-11
2:5:2017,2017-05-02
2007-11-16,2007-11-16
8/6/2001,2001-08-06
Oct 5 13,2013-10-05
1/3-2018,2018-03-01
1 December 2017,2017-12-01
10-3,2029-03-10
"Jun 22th, 2016",2016-06-22
1993/7,1993-07-13
1st of September 2024,2024-09-01
9-22-97,1997-09-22
22-6,2013-06-22
12/3-2003,2003-03-12
"Mar 3rd, 1991",1991-03-03
2016/8/9,2016-08-09
5/4-2009,2009-04-05
25th of August 1994,1994-08-25
2035/7,2035-07-26
11/16-2033,2033-08-11
7Aug2004,2004-08-07
2030-5-7,2030-05-07
8-8-01,2001-08-08
24Mar2010,2010-03-24
5/27/2025,2025-09-05
5Oct2016,2016-10-05
4/4-2025,2025-02-04
15-3,2026-03-15
4.10.1991,1991-10-04
2008/5/17,2008-05-17
48-2-2004,2004-02-24
19-9,1993-09-19
12:2:2034,2034-02-12
3 tháng 11 năm 1992,1992-11-03
May 1 20,2020-05-01
11082030,2030-08-11
2:3:1991,1991-03-02
9:7:2028,2028-07-09
8/12/1993,1993-08-12
28:12:2030,2030-12-28
12th of March 2003,2003-03-12
10.11.2034,2034-11-10
24-3-1999,1999-03-24
03071993,1993-07-03
Sep 18 01,2001-09-18
28 Ju 2008,2008-06-28
2/14-2002,2002-07-02
24/21/1992,1992-07-24
26/7/06,2006-07-26
6/6/09,2009-06-06
Dec 19 97,1997-12-19
1:7:2024,2024-07-01
2/6/2033,2033-06-02
22 Aug 1991,1991-08-22
25.4.2007,2007-04-25
17-8-1994,1994-08-17
1995/4/7,1995-04-07
26/11-2017,2017-11-26
7/13/10,2010-07-13
17 December 1995,1995-12-17
"Jan 24th, 2020",2020-01-24
2000/5/1,2000-05-01
3/7-2000,2000-07-03
7:8:2010,2010-08-07
6/28/2026,2026-06-28
Mar 22 23,2023-03-22
2017/2,2017-02-25
8:4:2020,2020-04-08
2004/7,2004-07-20
10112019,2019-11-10
15/10-2010,2010-10-15
3/6/00,2000-06-03
8-1-2031,2031-01-08
8 September 2004,2004-09-08
1 tháng 2 năm 2007,2007-02-01
11-5-2006,2006-05-11
10/24/2016,2016-10-24
3-24-35,2035-03-24
30-9-2034,2034-09-15
Nov 16 23,2023-11-16
2016-6-26,2016-06-26
1/11/2017,2017-01-11
2008/8,2008-08-22
5-9-31,2031-05-09
27/11/2011,2011-11-27
2013/3/10,2013-03-10
"Oct 23th, 2006",2006-10-23
12 February 1994,1994-02-12
7/9-2021,2021-09-07
12 Ma 2008,2008-05-12
02082027,2027-08-02
27-7-2013,2013-07-27
1-11-2018,2018-11-01
2032-4-7,2032-04-07
14Nov2009,2009-11-14
Aug 18 15,2015-08-18
26th of April 2022,2022-04-26
1994-5-1,1994-05-01
27122019,2019-12-27
"October 13, 1995",1995-10-13
11 No 2006,2006-11-11
18/16-2002,2002-08-18
9th of September 2011,2011-09-09
ngày 24 tháng 12 năm 2012,2012-12-24
Apr 26 33,2033-04-26
6/9-2012,2012-09-06
19/11-1990,1990-11-19
11 Se 2021,2021-09-11
11-6-1999,1999-06-11
2031-8-22,2031-08-22
9/5/15,2015-05-09
7/6/2021,2021-02-07
24.7.2033,2033-07-24
16/12/2026,2026-04-16
6-2,2013-02-06
10Jan2035,2035-01-10
"June 19, 2015",2015-06-19
24 Se 1991,1991-09-24
2023/3,2023-03-07
"Nov 2nd, 2016",2016-11-02
"May 19th, 2028",2028-05-19
17-8,1996-08-17
"Jul 12th, 2005",2005-07-12
2016/4/11,2016-04-11
2016/10/19,2016-10-19
9:2:2008,2008-02-09
2021/12,2021-12-26
2/5-2025,2025-05-02
23 Mar 2025,2025-03-23
12/16-2019,2019-08-12
1998/10/18,1998-10-18
14-6-2003,2003-06-07
6 Nov 2015,2015-11-06
"November 18, 2012",2012-11-18
16:2:2025,2025-02-16
7 March 1995,1995-03-07
14/6/35,2035-06-14
14 Oc 2034,2034-10-14
4th of December 2006,2006-12-04
Feb 3 22,2022-02-03
16.12.2023,2023-12-16
17 Ap 1995,1995-04-17
4/23/2029,2029-04-23
5th of June 2013,2013-06-05
13 No 2006,2006-11-13
"July 9, 2035",2035-07-09
26/1/94,1994-01-26
13.4.2033,2033-04-13
6 tháng 3 năm 2031,2031-03-06
27 August 2020,2020-08-27
7/2-2013,2013-02-07
"September 5, 1995",1995-09-05
1998-2-25,1998-02-25
Aug 5 96,1996-08-05
2017/6/14,2017-06-14
5 Ja 1992,1992-01-05
3/9/97,1997-03-09
6/1/23,2023-01-06
19/1-2021,2021-01-19
"May 6, 2023",2023-05-06
18-5-2010,2010-05-18
13-1,1996-01-13
20 November 1997,1997-11-20
10/10/2022,2022-10-10
15/5/95,1995-05-15
27/24-1995,1995-12-27
1990/3/28,1990-03-28
11Jan2010,2010-01-11
2017/2/17,2017-02-17
4-1-03,2003-04-01
18:5:2005,2005-05-18
2031-6-21,2031-06-21
3/8/28,2028-08-03
16 Jan 2023,2023-01-16
1/14/21,2021-01-14
7/6-2028,2028-06-07
9/22/2004,2004-09-22
20Oct2028,2028-10-20
28/4-2023,2023-04-28
25-4,2015-04-25
27 May 2017,2017-05-27
08112029,2029-11-08
8/19/1995,1995-08-19
ngày 25 tháng 2 năm 1997,1997-02-25
1995/5/1,1995-05-01
4.6.2027,2027-06-04
18-5-2004,2004-05-09
17/15/2019,2019-05-17
7-6,1997-06-07
4/15/2005,2005-05-04
28-8-2016,2016-08-28
"May 21, 1993",1993-05-21
22/4/15,2015-04-22
15/7/2030,2030-07-15
ngày 18 tháng 12 năm 1996,1996-12-18
10/14/10,2010-10-14
27th of October 2007,2007-10-27
16 September 1999,1999-09-16
25 tháng 12 năm 2025,2025-12-25
21/9/2035,2035-09-21
30-10-2019,2019-10-15
3 Nov 2008,2008-11-03
13/1/00,2000-01-13
13/3-2012,2012-03-13
14/10/2027,2027-10-14
12 Dec 1990,1990-12-12
4/7-1998,1998-07-04
46-1-2021,2021-01-23
ngày 21 tháng 5 năm 2016,2016-05-21
21052028,2028-05-21
6-23-98,1998-06-23
2005/3/7,2005-03-07
2013-11-7,2013-11-07
18/14-2013,2013-07-18
2002-12-24,2002-12-24
"Jan 28th, 2027",2027-01-28
10/19/2001,2001-10-19
2013-4-26,2013-04-26
7.3.1996,1996-03-07
5 March 2006,2006-03-05
13 Fe 2031,2031-02-13
25/11/14,2014-11-25
Apr 1 99,1999-04-01
03052001,2001-05-03
56-5-1991,1991-05-28
22/6/22,2022-06-22
"Nov 15th, 2025",2025-11-15
18th of June 1994,1994-06-18
"February 13, 2029",2029-02-13
1st of August 1997,1997-08-01
2019-9-9,2019-09-09
13.1.2024,2024-01-13
20 November 2010,2010-11-20
4/2-2017,2017-02-04
20.7.1995,1995-07-20
24 Feb 2010,2010-02-24
"Jun 21th, 2024",2024-06-21
18 Nov 2018,2018-11-18
8/1/06,2006-01-08
27Jul2020,2020-07-27
28:7:2025,2025-07-28
15May1999,1999-05-15
21-4-2017,2017-04-21
2-8,2008-08-02
1996/4,1996-04-04
3/4/22,2022-04-03
9/10/1998,1998-10-09
16 De 1993,1993-12-16
Mar 28 12,2012-03-28
5.10.2019,2019-10-05
11Sep2019,2019-09-11
Jan 8 33,2033-01-08
15 tháng 6 năm 2002,2002-06-15
2/28/2015,2015-02-28
8-9,2014-09-08
8/4/00,2000-04-08
24 tháng 5 năm 2001,2001-05-24
2021/2,2021-02-08
2 Au 2023,2023-08-02
2024/6,2024-06-06
9 tháng 3 năm 2031,2031-03-09
16.8.2023,2023-08-16
13-5-2006,2006-05-13
1.10.1991,1991-10-01
4 Aug 1997,1997-08-04
ngày 12 tháng 12 năm 2026,2026-12-12
27-9,2009-09-27
25 Oc 2018,2018-10-25
26-11,2010-11-26
14/15/1994,1994-05-14
18/4-2028,2028-04-18
5/9/29,2029-09-05
18062009,2009-06-18
1992/12/9,1992-12-09
6-11,2001-11-06
12/2/13,2013-12-02
1-20-03,2003-01-20
22/33/2017,2017-11-22
"March 11, 2017",2017-03-11
2/16/33,2033-02-16
2012/11/8,2012-11-08
3:11:2034,2034-11-03
13/6/98,1998-06-13
11/3/29,2029-03-11
26 tháng 10 năm 2025,2025-10-26
2/9/30,2030-09-02
19/1/09,2009-01-19
6-2-1992,1992-02-03
10/10-2034,2034-10-10
1992/2,1992-02-05
1-7,2010-07-01
15.10.2021,2021-10-15
9-25-25,2025-09-25
7 De 2011,2011-12-07
3/2/34,2034-02-03
15 De 2006,2006-12-15
2025/8,2025-08-16
7/17/2009,2009-07-17
1-11-22,2022-01-11
3rd of September 2008,2008-09-03
22.9.1991,1991-09-22
24062031,2031-06-24
28/16-1997,1997-08-28
2001-10-7,2001-10-07
27:12:2032,2032-12-27
ngày 11 tháng 12 năm 1999,1999-12-11
21-5-2002,2002-05-21
23/1/12,2012-01-23
8/6/2034,2034-06-08
11-23-17,2017-11-23
7/8/98,1998-07-08
21 tháng 4 năm 2012,2012-04-21
2028/3/23,2028-03-23
2004/3,2004-03-27
10.9.1999,1999-09-10
20/10-2030,2030-10-20
10/28/05,2005-10-28
"Apr 5th, 2029",2029-04-05
19th of April 1998,1998-04-19
26 tháng 4 năm 2024,2024-04-26
9/23/2030,2030-09-23
6/9/15,2015-06-09
24th of September 1992,1992-09-24
17/3-1998,1998-03-17
18/4-2002,2002-04-18
4 tháng 7 năm 2019,2019-07-04
12-27-30,2030-12-27
6May2035,2035-05-06
16 Oc 2018,2018-10-16
24/4/24,2024-04-24
14.7.2023,2023-07-14
1Sep2025,2025-09-01
27/1/2010,2010-01-27
28 Oc 2015,2015-10-28
54-3-2031,2031-03-27
10/12-2009,2009-12-10
Sep 20 09,2009-09-20
Jun 17 23,2023-06-17
21:7:2018,2018-07-21
13 De 2003,2003-12-13
24-9,2009-09-24
22-1-2001,2001-01-11
1996/4,1996-04-25
"April 2, 1997",1997-04-02
3 August 1996,1996-08-03
23-6-1995,1995-06-23
8-11-90,1990-08-11
27/4-2004,2004-02-27
14-11,2002-11-14
23/11/20,2020-11-23
16/2/16,2016-02-16
4 May 2004,2004-05-04
10/2/27,2027-02-10
10:1:2012,2012-01-10
3 Ma 2013,2013-03-03
15/11/2018,2018-11-15
25 Sep 1999,1999-09-25
9-7-1995,1995-07-09
08072008,2008-07-08
7/4-2000,2000-02-07
20/8-2029,2029-04-20
Jul 2 99,1999-07-02
1993/2,1993-02-24
"January 3, 2026",2026-01-03
4-7,2000-07-04
10 No 2003,2003-11-10
18th of June 1994,1994-06-18
6/36/2021,2021-12-06
14/11/92,1992-11-14
11 Sep 1993,1993-09-11
3/9/93,1993-03-09
04101995,1995-10-04
13th of January 2029,2029-01-13
14 tháng 10 năm 2007,2007-10-14
4-9-18,2018-04-09
2012/1,2012-01-01
2011/8/6,2011-08-06
2000/8,2000-08-10
19 tháng 7 năm 2000,2000-07-19
2016/5,2016-05-18
2034-2-19,2034-02-19
"December 18, 2008",2008-12-18
16Nov1995,1995-11-16
3-8-2016,2016-08-03
3/12/1995,1995-03-12
16061996,1996-06-16
8-5,2026-05-08
6th of April 2000,2000-04-06
5/6-2023,2023-06-05
25/5/1994,1994-05-25
19 August 2001,2001-08-19
7th of April 2008,2008-04-07
12-9-2027,2027-09-06
27 July 2020,2020-07-27
22:10:2031,2031-10-22
7 October 2024,2024-10-07
20/11-2026,2026-11-20
22 Dec 2020,2020-12-22
9/12/2017,2017-12-09
25/4/07,2007-04-25
2022/10/14,2022-10-14
13/9/97,1997-09-13
17.10.2000,2000-10-17
2017/8,2017-08-15
1999-6-19,1999-06-19
9/18/2009,2009-09-18
19/9/22,2022-09-19
17/10/15,2015-10-17
Jan 25 15,2015-01-25
6 August 2018,2018-08-06
11-11-08,2008-11-11
8/14/26,2026-08-14
21 Au 2013,2013-08-21
ngày 28 tháng 9 năm 2002,2002-09-28
"August 27, 2027",2027-08-27
12 Dec 1998,1998-12-12
4 Apr 1999,1999-04-04
14112013,2013-11-14
2014-12-13,2014-12-13
ngày 14 tháng 5 năm 2035,2035-05-14
1995/3/27,1995-03-27
1 Mar 1995,1995-03-01
21/9/96,1996-09-21
"Feb 27th, 2019",2019-02-27
1991/8,1991-08-05
22-8-1995,1995-08-22
22-9-2025,2025-09-11
2027-10-9,2027-10-09
17.12.2008,2008-12-17
2016/1,2016-01-18
ngày 26 tháng 8 năm 1994,1994-08-26
11 Jun 2001,2001-06-11
9th of June 2003,2003-06-09
26:9:2009,2009-09-26
"September 28, 1996",1996-09-28
26-12,2019-12-26
7Jan1996,1996-01-07
14042002,2002-04-14
12/25/35,2035-12-25
3 May 2032,2032-05-03
14/9/17,2017-09-14
5 Ja 2000,2000-01-05
7/8-2004,2004-08-07
4 Se 2030,2030-09-04
"June 22, 2034",2034-06-22
3-3,2023-03-03
28/4-2010,2010-04-28
6 tháng 12 năm 1994,1994-12-06
2021/6,2021-06-01
16/12/1997,1997-12-16
19/10-1996,1996-05-19
13 Ju 2007,2007-06-13
1/27/2035,2035-01-27
24111990,1990-11-24
2/18/29,2029-02-18
13/3/12,2012-03-13
4/1/26,2026-01-04
18-6-1995,1995-06-09
16-2,2022-02-16
1 Ma 1993,1993-05-01
27/36/2011,2011-12-27
3-1-08,2008-03-01
27th of December 2016,2016-12-27
3:1:2013,2013-01-03
23/5-1995,1995-05-23
19-8-2022,2022-08-19
10 April 2024,2024-04-10
15/9-2006,2006-09-15
2027/9,2027-09-16
2027-11-17,2027-11-17
22.2.2026,2026-02-22
ngày 21 tháng 11 năm 2035,2035-11-21
23/8-2012,2012-08-23
25-5,2005-05-25
"March 7, 2027",2027-03-07
27/2/32,2032-02-27
24 February 1990,1990-02-24
ngày 17 tháng 3 năm 1991,1991-03-17
1 Jan 2007,2007-01-01
25 October 2004,2004-10-25
17Oct2033,2033-10-17
2003-4-8,2003-04-08
25/3/33,2033-03-25
1-8-2019,2019-08-01
15 Ma 2002,2002-05-15
ngày 1 tháng 5 năm 1999,1999-05-01
6/10-2008,2008-05-06
5/5/16,2016-05-05
7/2-2034,2034-02-07
Oct 19 05,2005-10-19
12 July 1990,1990-07-12
2030/7/6,2030-07-06
12-9-2015,2015-09-06
26/7-2015,2015-07-26
14/5-2002,2002-05-14
26-6-2034,2034-06-13
ngày 24 tháng 1 năm 2028,2028-01-24
14.2.1998,1998-02-14
6/11/19,2019-06-11
12072015,2015-07-12
"Sep 9th, 2012",2012-09-09
6 Dec 1992,1992-12-06
3.7.2004,2004-07-03
7Dec2002,2002-12-07
3/14/2003,2003-03-14
19 June 2004,2004-06-19
20.6.2000,2000-06-20
Aug 11 06,2006-08-11
14/11/20,2020-11-14
5.2.1995,1995-02-05
2019-9-22,2019-09-22
Dec 28 93,1993-12-28
10/28/2007,2007-10-28
18/24-1994,1994-12-18
8/19/2020,2020-08-19
"July 5, 2004",2004-07-05
Dec 20 91,1991-12-20
15/11/94,1994-11-15
15:1:1999,1999-01-15
"Aug 26th, 2003",2003-08-26
21 tháng 3 năm 1992,1992-03-21
24/20-2032,2032-10-24
24/1-1998,1998-01-24
26/16-2027,2027-08-26
24/7/1994,1994-07-24
23/27/2008,2008-09-23
2007/12,2007-12-28
6/16/2024,2024-06-16
19/11-2028,2028-11-19
4/33/2030,2030-11-04
7/3/2027,2027-01-07
16/4/20,2020-04-16
3.5.1999,1999-05-03
8:8:2034,2034-08-08
12/12/33,2033-12-12
4/5/30,2030-04-05
2007/1/23,2007-01-23
20-5-2016,2016-05-20
1 Ju 2034,2034-07-01
1-2-27,2027-01-02
21/3-1990,1990-03-21
2027/12,2027-12-11
16th of January 2028,2028-01-16
2/9/00,2000-02-09
11/26/1995,1995-11-26
26th of March 1993,1993-03-26
9:10:2008,2008-10-09
2027/7/1,2027-07-01
16th of September 2008,2008-09-16
12-19-21,2021-12-19
11/8/92,1992-08-11
9-1-17,2017-09-01
20May2003,2003-05-20
2032/8/2,2032-08-02
9/11/10,2010-09-11
8 October 1996,1996-10-08
30-3-1990,1990-03-15
4:4:1995,1995-04-04
26 May 2001,2001-05-26
2/6/2015,2015-02-02
7/12/2020,2020-07-12
"October 18, 2019",2019-10-18
3 tháng 2 năm 2032,2032-02-03
Jun 5 32,2032-06-05
2-24-21,2021-02-24
2021-5-26,2021-05-26
13:1:2022,2022-01-13
22.1.2021,2021-01-22
1 tháng 12 năm 2032,2032-12-01
1993/1/19,1993-01-19
22Mar2034,2034-03-22
21:11:2009,2009-11-21
2025-10-1,2025-10-01
"April 6, 2010",2010-04-06
"Sep 28th, 2019",2019-09-28
Jan 14 94,1994-01-14
20/9/95,1995-09-20
"Sep 25th, 2014",2014-09-25
8 tháng 9 năm 2002,2002-09-08
50-10-2024,2024-10-25
5Apr2026,2026-04-05
26 Aug 2002,2002-08-26
5 tháng 6 năm 1999,1999-06-05
7.2.1996,1996-02-07
2004/1,2004-01-17
10/21/12,2012-10-21
"Oct 9th, 2007",2007-10-09
Feb 28 08,2008-02-28
"September 26, 1990",1990-09-26
11 Jul 1992,1992-07-11
25Jun2029,2029-06-25
19 February 2034,2034-02-19
8/3/10,2010-03-08
3-20-07,2007-03-20
23th of March 2004,2004-03-23
7-11-2019,2019-11-07
38-12-2032,2032-12-19
19052028,2028-05-19
27-2,2018-02-27
2-16-22,2022-02-16
23/12/34,2034-12-23
15052010,2010-05-15
28Dec2005,2005-12-28
2013-3-26,2013-03-26
7/4-1994,1994-04-07
18:8:2029,2029-08-18
27Apr2012,2012-04-27
4Aug1996,1996-08-04
34-11-2023,2023-11-17
20/5/06,2006-05-20
10-11-02,2002-10-11
ngày 22 tháng 12 năm 2032,2032-12-22
15Mar2007,2007-03-15
3-20-29,2029-03-20
28112007,2007-11-28
Feb 5 92,1992-02-05
27.7.2012,2012-07-27
8/30/2013,2013-10-08
16/6/2018,2018-02-16
25/11/23,2023-11-25
Dec 15 21,2021-12-15
1-12-16,2016-01-12
4-4-2007,2007-04-04
25/4-2029,2029-04-25
2018/9/24,2018-09-24
3.3.2020,2020-03-03
18/12-2017,2017-12-18
28.10.2035,2035-10-28
25/8-2009,2009-08-25
Sep 4 30,2030-09-04
25Jan2030,2030-01-25
20 Apr 2004,2004-04-20
6/6/19,2019-06-06
05072013,2013-07-05
13/9-2012,2012-09-13
10/18-2026,2026-09-10
4-9-2019,2019-09-02
9Jul1999,1999-07-09
May 21 34,2034-05-21
8.8.2023,2023-08-08
10/8-2002,2002-04-10
10/8/95,1995-10-08
28th of January 2019,2019-01-28
6-5-17,2017-06-05
27/2/24,2024-02-27
7/24/10,2010-07-24
2014/8/14,2014-08-14
1990-9-24,1990-09-24
Nov 9 03,2003-11-09
"Apr 5th, 1992",1992-04-05
2031-6-15,2031-06-15
1991-2-10,1991-02-10
21Jul2004,2004-07-21
24-8-2023,2023-08-24
22Jul2013,2013-07-22
8th of September 2001,2001-09-08
9/19/33,2033-09-19
17-1,2031-01-17
4Aug1990,1990-08-04
11th of September 2028,2028-09-11
46-10-2000,2000-10-23
17 tháng 4 năm 2016,2016-04-17
"Aug 28th, 2026",2026-08-28
12 tháng 1 năm 2010,2010-01-12
"Aug 2nd, 1996",1996-08-02
1 tháng 1 năm 2023,2023-01-01
2011/2,2011-02-12
2002/6/6,2002-06-06
25/4/13,2013-04-25
23 Ja 2023,2023-01-23
20/9-2017,2017-09-20
8/19/11,2011-08-19
"Jan 1st, 1998",1998-01-01
3/2-2005,2005-02-03
13:10:1996,1996-10-13
